timestamp,algorithm,poly_modulus_degree,scale_bits,plaintext_size_bytes,ciphertext_size_bytes,encryption_time_ms,communication_overhead,security_level_bits,meter_id
2025-12-12 16:22:49.611,CKKS,8192,40,8,334398,7.099,41799.750,128,240
2025-12-12 16:22:49.693,CKKS,8192,40,8,334453,4.342,41806.625,128,353
2025-12-12 16:22:49.852,CKKS,8192,40,8,334188,4.908,41773.500,128,337
2025-12-12 16:22:49.862,CKKS,8192,40,8,334356,4.565,41794.500,128,385
2025-12-12 16:22:49.876,CKKS,8192,40,8,334315,4.355,41789.375,128,369
2025-12-12 16:22:49.880,CKKS,8192,40,8,334431,4.477,41803.875,128,44
2025-12-12 16:22:49.907,CKKS,8192,40,8,334184,4.499,41773.000,128,224
2025-12-12 16:22:49.941,CKKS,8192,40,8,334507,4.409,41813.375,128,11
2025-12-12 16:22:49.947,CKKS,8192,40,8,334315,5.055,41789.375,128,401
2025-12-12 16:22:49.954,CKKS,8192,40,8,334299,4.420,41787.375,128,77
2025-12-12 16:22:50.003,CKKS,8192,40,8,334319,4.430,41789.875,128,321
2025-12-12 16:22:50.011,CKKS,8192,40,8,334343,4.351,41792.875,128,417
2025-12-12 16:22:50.031,CKKS,8192,40,8,334157,4.453,41769.625,128,159
2025-12-12 16:22:50.157,CKKS,8192,40,8,334276,4.496,41784.500,128,433
2025-12-12 16:22:50.190,CKKS,8192,40,8,334354,4.560,41794.250,128,449
2025-12-12 16:22:50.202,CKKS,8192,40,8,334065,4.997,41758.125,128,208
2025-12-12 16:22:50.225,CKKS,8192,40,8,334094,5.751,41761.750,128,110
2025-12-12 16:22:50.229,CKKS,8192,40,8,334429,6.791,41803.625,128,305
2025-12-12 16:22:50.289,CKKS,8192,40,8,334491,4.390,41811.375,128,465
2025-12-12 16:22:50.330,CKKS,8192,40,8,334498,5.300,41812.250,128,289
2025-12-12 16:22:50.378,CKKS,8192,40,8,334292,4.378,41786.500,128,143
2025-12-12 16:22:50.431,CKKS,8192,40,8,334380,4.490,41797.500,128,28
2025-12-12 16:22:50.451,CKKS,8192,40,8,334435,4.278,41804.375,128,273
2025-12-12 16:22:50.530,CKKS,8192,40,8,334262,4.341,41782.750,128,192
2025-12-12 16:22:50.535,CKKS,8192,40,8,334301,4.575,41787.625,128,61
