timestamp,node_type,operation,data_size_bytes,latency_ms,throughput_mbps,success,error_type,connection_id
2025-12-12 15:15:14.233,smart_meter,send_encrypted_data,657256,0.722,7282.615,true,none,238
2025-12-12 15:15:14.233,smart_meter,send_encrypted_data,658157,0.703,7489.696,true,none,322
2025-12-12 15:15:14.233,smart_meter,send_encrypted_data,657291,0.667,7883.550,true,none,259
2025-12-12 15:15:14.234,smart_meter,send_encrypted_data,658175,0.701,7511.270,true,none,229
2025-12-12 15:15:14.234,smart_meter,send_encrypted_data,658173,0.671,7847.070,true,none,69
2025-12-12 15:15:14.012,smart_meter,send_encrypted_data,658011,0.677,7775.610,true,none,237
2025-12-12 15:15:14.234,smart_meter,send_encrypted_data,658043,13.164,399.905,true,none,479
2025-12-12 15:15:14.234,smart_meter,send_encrypted_data,658241,15.323,343.662,true,none,482
2025-12-12 15:15:14.235,smart_meter,send_encrypted_data,656515,0.661,7945.719,true,none,276
2025-12-12 15:15:14.235,smart_meter,send_encrypted_data,657508,0.661,7957.737,true,none,197
2025-12-12 15:15:14.235,smart_meter,send_encrypted_data,657368,0.717,7334.650,true,none,411
2025-12-12 15:15:14.235,smart_meter,send_encrypted_data,656131,0.637,8240.264,true,none,153
2025-12-12 15:15:14.236,smart_meter,send_encrypted_data,657303,0.721,7293.237,true,none,294
2025-12-12 15:15:14.236,smart_meter,send_encrypted_data,658265,0.673,7824.844,true,none,451
2025-12-12 15:15:14.237,smart_meter,send_encrypted_data,658274,0.648,8126.840,true,none,408
2025-12-12 15:15:14.237,smart_meter,send_encrypted_data,657865,3.754,1401.950,true,none,473
2025-12-12 15:15:14.237,smart_meter,send_encrypted_data,657295,0.648,8114.753,true,none,354
2025-12-12 15:15:14.237,smart_meter,send_encrypted_data,658181,2.652,1985.463,true,none,480
2025-12-12 15:15:14.238,smart_meter,send_encrypted_data,657420,0.661,7956.672,true,none,216
2025-12-12 15:15:14.238,smart_meter,send_encrypted_data,657429,1.170,4495.241,true,none,471
2025-12-12 15:15:14.238,smart_meter,send_encrypted_data,657317,0.698,7533.719,true,none,427
2025-12-12 15:15:14.239,smart_meter,send_encrypted_data,658118,0.697,7553.722,true,none,274
2025-12-12 15:15:14.239,smart_meter,send_encrypted_data,658099,0.658,8001.204,true,none,282
2025-12-12 15:15:14.239,smart_meter,send_encrypted_data,658120,0.625,8423.936,true,none,404
2025-12-12 15:15:14.240,smart_meter,send_encrypted_data,658098,4.718,1115.893,true,none,360
2025-12-12 15:15:14.240,smart_meter,send_encrypted_data,657204,0.645,8151.367,true,none,292
2025-12-12 15:15:14.241,smart_meter,send_encrypted_data,658273,13.361,394.146,true,none,459
2025-12-12 15:15:14.241,smart_meter,send_encrypted_data,658013,9.032,582.828,true,none,46
2025-12-12 15:15:14.234,smart_meter,send_encrypted_data,657392,0.683,7700.053,true,none,351
2025-12-12 15:15:14.243,smart_meter,send_encrypted_data,657439,0.634,8295.760,true,none,53
2025-12-12 15:15:14.243,smart_meter,send_encrypted_data,657323,17.063,308.186,true,none,255
2025-12-12 15:15:14.244,smart_meter,send_encrypted_data,658048,12.034,437.459,true,none,9
2025-12-12 15:15:14.244,smart_meter,send_encrypted_data,657362,13.584,387.139,true,none,152
2025-12-12 15:15:14.244,smart_meter,send_encrypted_data,658103,0.642,8200.660,true,none,270
2025-12-12 15:15:14.245,smart_meter,send_encrypted_data,657948,0.685,7684.064,true,none,363
2025-12-12 15:15:14.245,smart_meter,send_encrypted_data,657396,18.558,283.391,true,none,195
2025-12-12 15:15:14.246,smart_meter,send_encrypted_data,657059,0.621,8464.528,true,none,376
2025-12-12 15:15:14.246,smart_meter,send_encrypted_data,658278,3.091,1703.728,true,none,264
2025-12-12 15:15:14.246,smart_meter,send_encrypted_data,658233,0.643,8189.524,true,none,312
2025-12-12 15:15:14.247,smart_meter,send_encrypted_data,658153,0.651,8087.902,true,none,440
2025-12-12 15:15:14.247,smart_meter,send_encrypted_data,657742,7.154,735.524,true,none,380
2025-12-12 15:15:14.248,smart_meter,send_encrypted_data,657665,0.660,7971.697,true,none,245
2025-12-12 15:15:14.248,smart_meter,send_encrypted_data,658100,0.726,7251.791,true,none,293
2025-12-12 15:15:14.248,smart_meter,send_encrypted_data,657440,0.621,8469.436,true,none,321
2025-12-12 15:15:14.248,smart_meter,send_encrypted_data,656192,3.126,1679.314,true,none,343
2025-12-12 15:15:14.249,smart_meter,send_encrypted_data,657384,9.164,573.884,true,none,275
2025-12-12 15:15:14.249,smart_meter,send_encrypted_data,658084,29.354,179.351,true,none,289
2025-12-12 15:15:14.249,smart_meter,send_encrypted_data,656065,6.085,862.534,true,none,437
2025-12-12 15:15:14.249,smart_meter,send_encrypted_data,658240,0.641,8215.164,true,none,219
2025-12-12 15:15:14.249,smart_meter,send_encrypted_data,658168,19.176,274.580,true,none,70
2025-12-12 15:15:14.249,smart_meter,send_encrypted_data,658348,0.644,8178.236,true,none,338
2025-12-12 15:15:14.250,smart_meter,send_encrypted_data,657382,0.737,7135.761,true,none,261
2025-12-12 15:15:14.250,smart_meter,send_encrypted_data,657028,0.633,8303.671,true,none,352
2025-12-12 15:15:14.251,smart_meter,send_encrypted_data,657542,0.826,6368.446,true,none,388
2025-12-12 15:15:14.251,smart_meter,send_encrypted_data,658015,0.698,7541.719,true,none,359
2025-12-12 15:15:14.251,smart_meter,send_encrypted_data,657570,0.684,7690.877,true,none,416
2025-12-12 15:15:14.251,smart_meter,send_encrypted_data,658111,25.777,204.248,true,none,117
2025-12-12 15:15:14.253,smart_meter,send_encrypted_data,658166,12.760,412.643,true,none,450
2025-12-12 15:15:14.253,smart_meter,send_encrypted_data,657394,0.670,7849.481,true,none,374
2025-12-12 15:15:14.253,smart_meter,send_encrypted_data,657362,0.654,8041.125,true,none,79
2025-12-12 15:15:14.254,smart_meter,send_encrypted_data,657806,0.710,7411.899,true,none,347
2025-12-12 15:15:14.255,smart_meter,send_encrypted_data,658063,0.714,7373.255,true,none,88
2025-12-12 15:15:14.255,smart_meter,send_encrypted_data,656022,12.918,406.268,true,none,213
2025-12-12 15:15:14.255,smart_meter,send_encrypted_data,657433,0.650,8091.483,true,none,417
2025-12-12 15:15:14.246,smart_meter,send_encrypted_data,657104,7.113,739.046,true,none,251
2025-12-12 15:15:14.257,smart_meter,send_encrypted_data,658244,12.163,432.948,true,none,379
2025-12-12 15:15:14.250,smart_meter,send_encrypted_data,658304,8.966,587.378,true,none,385
2025-12-12 15:15:14.013,smart_meter,send_encrypted_data,658136,2.293,2296.157,true,none,66
2025-12-12 15:15:14.257,smart_meter,send_encrypted_data,657605,15.027,350.093,true,none,452
2025-12-12 15:15:14.244,smart_meter,send_encrypted_data,657409,3.872,1358.283,true,none,358
2025-12-12 15:15:14.257,smart_meter,send_encrypted_data,657353,1.187,4430.349,true,none,372
2025-12-12 15:15:14.257,smart_meter,send_encrypted_data,658213,0.748,7039.711,true,none,456
2025-12-12 15:15:14.258,smart_meter,send_encrypted_data,657986,6.874,765.768,true,none,345
2025-12-12 15:15:14.259,smart_meter,send_encrypted_data,658190,0.878,5997.175,true,none,280
2025-12-12 15:15:14.259,smart_meter,send_encrypted_data,657464,2.834,1855.932,true,none,356
2025-12-12 15:15:14.260,smart_meter,send_encrypted_data,658066,0.842,6252.409,true,none,357
2025-12-12 15:15:14.260,smart_meter,send_encrypted_data,657466,12.858,409.063,true,none,367
2025-12-12 15:15:14.261,smart_meter,send_encrypted_data,658249,0.758,6947.219,true,none,447
2025-12-12 15:15:14.261,smart_meter,send_encrypted_data,655897,0.724,7247.481,true,none,120
2025-12-12 15:15:14.262,smart_meter,send_encrypted_data,658072,0.684,7696.749,true,none,87
2025-12-12 15:15:14.262,smart_meter,send_encrypted_data,657454,1.401,3754.198,true,none,477
2025-12-12 15:15:14.262,smart_meter,send_encrypted_data,657949,0.694,7584.427,true,none,272
2025-12-12 15:15:14.263,smart_meter,send_encrypted_data,657801,0.670,7854.340,true,none,49
2025-12-12 15:15:14.262,smart_meter,send_encrypted_data,657580,0.720,7306.444,true,none,350
2025-12-12 15:15:14.264,smart_meter,send_encrypted_data,658053,9.457,556.670,true,none,457
2025-12-12 15:15:14.265,smart_meter,send_encrypted_data,658245,0.675,7801.422,true,none,273
2025-12-12 15:15:14.266,smart_meter,send_encrypted_data,657397,0.671,7837.818,true,none,429
2025-12-12 15:15:14.266,smart_meter,send_encrypted_data,658176,0.738,7134.699,true,none,287
2025-12-12 15:15:14.266,smart_meter,send_encrypted_data,658126,6.794,774.950,true,none,466
2025-12-12 15:15:14.266,smart_meter,send_encrypted_data,658254,3.724,1414.079,true,none,381
2025-12-12 15:15:14.267,smart_meter,send_encrypted_data,657690,0.654,8045.138,true,none,133
2025-12-12 15:15:14.267,smart_meter,send_encrypted_data,657387,14.068,373.834,true,none,448
2025-12-12 15:15:14.268,smart_meter,send_encrypted_data,658211,13.967,377.009,true,none,299
2025-12-12 15:15:14.269,smart_meter,send_encrypted_data,658190,2.970,1772.902,true,none,474
2025-12-12 15:15:14.269,smart_meter,send_encrypted_data,658175,8.833,596.106,true,none,487
2025-12-12 15:15:14.269,smart_meter,send_encrypted_data,657829,2.518,2090.005,true,none,73
2025-12-12 15:15:14.263,smart_meter,send_encrypted_data,657342,38.542,136.442,true,none,129
2025-12-12 15:15:14.270,smart_meter,send_encrypted_data,658307,38.286,137.556,true,none,228
2025-12-12 15:15:14.271,smart_meter,send_encrypted_data,657508,1.248,4214.795,true,none,291
2025-12-12 15:15:14.272,smart_meter,send_encrypted_data,657407,56.255,93.490,true,none,315
2025-12-12 15:15:14.272,smart_meter,send_encrypted_data,655951,6.095,860.969,true,none,377
2025-12-12 15:15:14.273,smart_meter,send_encrypted_data,657277,6.059,867.836,true,none,40
2025-12-12 15:15:14.273,smart_meter,send_encrypted_data,658087,5.110,1030.273,true,none,349
2025-12-12 15:15:14.274,smart_meter,send_encrypted_data,657371,1.322,3978.039,true,none,333
2025-12-12 15:15:14.274,smart_meter,send_encrypted_data,657584,0.622,8457.672,true,none,211
2025-12-12 15:15:14.275,smart_meter,send_encrypted_data,657567,0.615,8553.717,true,none,378
2025-12-12 15:15:14.276,smart_meter,send_encrypted_data,657403,50.796,103.536,true,none,107
2025-12-12 15:15:14.276,smart_meter,send_encrypted_data,657640,0.656,8020.000,true,none,106
2025-12-12 15:15:14.239,smart_meter,send_encrypted_data,657370,9.249,568.598,true,none,320
2025-12-12 15:15:14.276,smart_meter,send_encrypted_data,658326,6.341,830.564,true,none,419
2025-12-12 15:15:14.277,smart_meter,send_encrypted_data,657341,54.258,96.921,true,none,341
2025-12-12 15:15:14.279,smart_meter,send_encrypted_data,657783,10.362,507.843,true,none,454
2025-12-12 15:15:14.279,smart_meter,send_encrypted_data,658269,0.649,8114.256,true,none,317
2025-12-12 15:15:14.280,smart_meter,send_encrypted_data,658265,13.119,401.412,true,none,250
2025-12-12 15:15:14.281,smart_meter,send_encrypted_data,657280,61.527,85.462,true,none,168
2025-12-12 15:15:14.281,smart_meter,send_encrypted_data,657801,0.739,7120.985,true,none,300
2025-12-12 15:15:14.282,smart_meter,send_encrypted_data,657987,0.727,7240.572,true,none,364
2025-12-12 15:15:14.282,smart_meter,send_encrypted_data,658000,43.822,120.122,true,none,175
2025-12-12 15:15:14.282,smart_meter,send_encrypted_data,657325,14.685,358.093,true,none,224
2025-12-12 15:15:14.283,smart_meter,send_encrypted_data,657949,10.842,485.482,true,none,335
2025-12-12 15:15:14.283,smart_meter,send_encrypted_data,658188,64.805,81.252,true,none,80
2025-12-12 15:15:14.283,smart_meter,send_encrypted_data,657658,0.655,8032.464,true,none,434
2025-12-12 15:15:14.284,smart_meter,send_encrypted_data,658313,3.715,1417.632,true,none,398
2025-12-12 15:15:14.284,smart_meter,send_encrypted_data,657607,64.957,80.990,true,none,362
2025-12-12 15:15:14.284,smart_meter,send_encrypted_data,657084,0.638,8239.298,true,none,319
2025-12-12 15:15:14.284,smart_meter,send_encrypted_data,657521,63.667,82.620,true,none,402
2025-12-12 15:15:14.284,smart_meter,send_encrypted_data,658202,10.162,518.167,true,none,220
2025-12-12 15:15:14.284,smart_meter,send_encrypted_data,657468,13.187,398.858,true,none,323
2025-12-12 15:15:14.285,smart_meter,send_encrypted_data,657588,13.157,399.841,true,none,89
2025-12-12 15:15:14.285,smart_meter,send_encrypted_data,658246,0.725,7263.404,true,none,348
2025-12-12 15:15:14.285,smart_meter,send_encrypted_data,656922,17.116,307.045,true,none,453
2025-12-12 15:15:14.022,smart_meter,send_encrypted_data,657723,67.875,77.522,true,none,42
2025-12-12 15:15:14.286,smart_meter,send_encrypted_data,657709,44.277,118.835,true,none,109
2025-12-12 15:15:14.286,smart_meter,send_encrypted_data,657392,55.230,95.222,true,none,330
2025-12-12 15:15:14.286,smart_meter,send_encrypted_data,657823,38.709,135.952,true,none,328
2025-12-12 15:15:14.287,smart_meter,send_encrypted_data,658138,10.544,499.346,true,none,412
2025-12-12 15:15:14.287,smart_meter,send_encrypted_data,658102,0.651,8087.275,true,none,43
2025-12-12 15:15:14.287,smart_meter,send_encrypted_data,657618,58.607,89.766,true,none,205
2025-12-12 15:15:14.287,smart_meter,send_encrypted_data,657926,7.138,737.379,true,none,413
2025-12-12 15:15:14.287,smart_meter,send_encrypted_data,657358,16.888,311.396,true,none,290
2025-12-12 15:15:14.287,smart_meter,send_encrypted_data,657992,46.733,112.639,true,none,1
2025-12-12 15:15:14.287,smart_meter,send_encrypted_data,657316,22.502,233.692,true,none,325
2025-12-12 15:15:14.288,smart_meter,send_encrypted_data,657394,6.801,773.291,true,none,461
2025-12-12 15:15:14.289,smart_meter,send_encrypted_data,657786,59.452,88.513,true,none,183
2025-12-12 15:15:14.289,smart_meter,send_encrypted_data,657212,18.090,290.641,true,none,435
2025-12-12 15:15:14.291,smart_meter,send_encrypted_data,657866,28.420,185.184,true,none,476
2025-12-12 15:15:14.291,smart_meter,send_encrypted_data,658069,35.466,148.439,true,none,95
2025-12-12 15:15:14.291,smart_meter,send_encrypted_data,658156,30.429,173.034,true,none,371
2025-12-12 15:15:14.252,smart_meter,send_encrypted_data,658095,0.677,7776.603,true,none,432
2025-12-12 15:15:14.292,smart_meter,send_encrypted_data,658117,22.264,236.478,true,none,331
2025-12-12 15:15:14.264,smart_meter,send_encrypted_data,658210,0.693,7598.384,true,none,418
2025-12-12 15:15:14.292,smart_meter,send_encrypted_data,657925,30.813,170.818,true,none,143
2025-12-12 15:15:14.293,smart_meter,send_encrypted_data,657550,16.259,323.538,true,none,369
2025-12-12 15:15:14.293,smart_meter,send_encrypted_data,658181,0.751,7011.249,true,none,422
2025-12-12 15:15:14.295,smart_meter,send_encrypted_data,658260,0.626,8412.268,true,none,288
2025-12-12 15:15:14.295,smart_meter,send_encrypted_data,658007,36.691,143.470,true,none,327
2025-12-12 15:15:14.296,smart_meter,send_encrypted_data,657333,0.637,8255.359,true,none,90
2025-12-12 15:15:14.296,smart_meter,send_encrypted_data,658136,55.080,95.590,true,none,199
2025-12-12 15:15:14.296,smart_meter,send_encrypted_data,658182,19.326,272.455,true,none,393
2025-12-12 15:15:14.297,smart_meter,send_encrypted_data,657285,12.190,431.360,true,none,295
2025-12-12 15:15:14.298,smart_meter,send_encrypted_data,658024,11.048,476.484,true,none,198
2025-12-12 15:15:14.020,smart_meter,send_encrypted_data,658141,58.749,89.621,true,none,433
2025-12-12 15:15:14.298,smart_meter,send_encrypted_data,658122,55.850,94.270,true,none,151
2025-12-12 15:15:14.272,smart_meter,send_encrypted_data,658337,0.696,7567.092,true,none,140
2025-12-12 15:15:14.240,smart_meter,send_encrypted_data,658261,0.640,8228.263,true,none,400
2025-12-12 15:15:14.299,smart_meter,send_encrypted_data,658144,0.655,8038.400,true,none,196
2025-12-12 15:15:14.300,smart_meter,send_encrypted_data,657310,29.472,178.423,true,none,313
2025-12-12 15:15:14.300,smart_meter,send_encrypted_data,658129,59.399,88.638,true,none,443
2025-12-12 15:15:14.301,smart_meter,send_encrypted_data,657702,0.706,7452.714,true,none,339
2025-12-12 15:15:14.273,smart_meter,send_encrypted_data,657871,1.085,4850.662,true,none,414
2025-12-12 15:15:14.303,smart_meter,send_encrypted_data,657693,1.263,4165.910,true,none,485
2025-12-12 15:15:14.303,smart_meter,send_encrypted_data,658070,9.251,569.080,true,none,365
2025-12-12 15:15:14.303,smart_meter,send_encrypted_data,657776,27.946,188.299,true,none,128
2025-12-12 15:15:14.304,smart_meter,send_encrypted_data,657356,1.478,3558.084,true,none,105
2025-12-12 15:15:14.019,smart_meter,send_encrypted_data,658008,21.267,247.523,true,none,397
2025-12-12 15:15:14.301,smart_meter,send_encrypted_data,657492,23.355,225.217,true,none,391
2025-12-12 15:15:14.305,smart_meter,send_encrypted_data,658221,88.489,59.508,true,none,430
2025-12-12 15:15:14.305,smart_meter,send_encrypted_data,658074,8.438,623.915,true,none,449
2025-12-12 15:15:14.017,smart_meter,send_encrypted_data,657948,43.900,119.899,true,none,215
2025-12-12 15:15:14.218,smart_meter,send_encrypted_data,658155,0.679,7754.404,true,none,82
2025-12-12 15:15:14.018,smart_meter,send_encrypted_data,658145,15.986,329.361,true,none,281
2025-12-12 15:15:14.307,smart_meter,send_encrypted_data,657306,71.437,73.610,true,none,484
2025-12-12 15:15:14.308,smart_meter,send_encrypted_data,657387,16.160,325.439,true,none,346
2025-12-12 15:15:14.309,smart_meter,send_encrypted_data,657283,5.102,1030.628,true,none,462
2025-12-12 15:15:14.311,smart_meter,send_encrypted_data,658088,32.218,163.409,true,none,458
2025-12-12 15:15:14.310,smart_meter,send_encrypted_data,657332,3.721,1413.237,true,none,463
2025-12-12 15:15:14.311,smart_meter,send_encrypted_data,658051,1.904,2764.920,true,none,475
2025-12-12 15:15:14.312,smart_meter,send_encrypted_data,657439,3.333,1578.011,true,none,483
2025-12-12 15:15:14.312,smart_meter,send_encrypted_data,657506,5.715,920.393,true,none,481
2025-12-12 15:15:14.314,smart_meter,send_encrypted_data,657430,3.516,1495.859,true,none,467
2025-12-12 15:15:14.314,smart_meter,send_encrypted_data,658131,1.316,4000.796,true,none,488
2025-12-12 15:15:14.316,smart_meter,send_encrypted_data,657756,4.238,1241.635,true,none,490
2025-12-12 15:15:14.322,smart_meter,send_encrypted_data,657409,0.704,7470.557,true,none,445
2025-12-12 15:15:14.324,smart_meter,send_encrypted_data,658202,0.638,8253.317,true,none,444
2025-12-12 15:15:14.327,smart_meter,send_encrypted_data,658270,0.654,8052.232,true,none,318
2025-12-12 15:15:14.330,smart_meter,send_encrypted_data,658028,0.706,7456.408,true,none,428
2025-12-12 15:15:14.335,smart_meter,send_encrypted_data,658030,0.694,7585.360,true,none,334
2025-12-12 15:15:14.335,smart_meter,send_encrypted_data,657740,0.665,7912.662,true,none,366
2025-12-12 15:15:14.344,smart_meter,send_encrypted_data,657781,9.169,573.917,true,none,478
2025-12-12 15:15:14.381,smart_meter,send_encrypted_data,657894,2.020,2605.521,true,none,284
2025-12-12 15:15:14.387,smart_meter,send_encrypted_data,658159,1.205,4369.520,true,none,460
2025-12-12 15:15:14.716,smart_meter,send_encrypted_data,658275,1.181,4459.102,true,none,492
2025-12-12 15:15:16.094,smart_meter,send_encrypted_data,657864,1.162,4529.184,true,none,493
2025-12-12 15:15:17.294,smart_meter,send_encrypted_data,658187,1.317,3998.099,true,none,494
2025-12-12 15:15:18.630,smart_meter,send_encrypted_data,657788,1.072,4908.866,true,none,495
2025-12-12 15:15:19.920,smart_meter,send_encrypted_data,658059,1.195,4405.416,true,none,496
2025-12-12 15:15:21.126,smart_meter,send_encrypted_data,657909,1.058,4974.737,true,none,497
2025-12-12 15:15:22.386,smart_meter,send_encrypted_data,658104,1.604,3282.314,true,none,498
2025-12-12 15:15:23.723,smart_meter,send_encrypted_data,657174,1.154,4555.799,true,none,499
2025-12-12 15:15:24.929,smart_meter,send_encrypted_data,658138,1.116,4717.835,true,none,500
