timestamp,algorithm,poly_modulus_degree,scale_bits,plaintext_size_bytes,ciphertext_size_bytes,encryption_time_ms,communication_overhead,security_level_bits,meter_id
2025-12-13 15:31:08.282,CKKS,16384,50,8,657328,11.222,82166.000,192,224
2025-12-13 15:31:08.292,CKKS,16384,50,8,658145,12.585,82268.125,192,401
2025-12-13 15:31:08.309,CKKS,16384,50,8,658119,11.149,82264.875,192,321
2025-12-13 15:31:08.402,CKKS,16384,50,8,657451,12.911,82181.375,192,496
2025-12-13 15:31:08.458,CKKS,16384,50,8,658243,13.934,82280.375,192,77
2025-12-13 15:31:08.468,CKKS,16384,50,8,656028,9.170,82003.500,192,159
2025-12-13 15:31:08.495,CKKS,16384,50,8,657368,14.331,82171.000,192,417
2025-12-13 15:31:08.496,CKKS,16384,50,8,657423,14.923,82177.875,192,305
2025-12-13 15:31:08.553,CKKS,16384,50,8,658256,9.491,82282.000,192,110
2025-12-13 15:31:08.568,CKKS,16384,50,8,658084,13.031,82260.500,192,433
2025-12-13 15:31:08.576,CKKS,16384,50,8,657389,9.140,82173.625,192,208
2025-12-13 15:31:08.627,CKKS,16384,50,8,658202,9.495,82275.250,192,289
2025-12-13 15:31:08.722,CKKS,16384,50,8,658250,10.537,82281.250,192,449
2025-12-13 15:31:08.795,CKKS,16384,50,8,656906,9.252,82113.250,192,273
2025-12-13 15:31:08.904,CKKS,16384,50,8,657697,15.094,82212.125,192,143
2025-12-13 15:31:08.909,CKKS,16384,50,8,658316,15.012,82289.500,192,28
2025-12-13 15:31:08.914,CKKS,16384,50,8,658056,25.137,82257.000,192,61
2025-12-13 15:31:08.921,CKKS,16384,50,8,657858,18.685,82232.250,192,192
2025-12-13 15:31:09.003,CKKS,16384,50,8,657347,13.199,82168.375,192,257
2025-12-13 15:31:09.025,CKKS,16384,50,8,656365,9.168,82045.625,192,94
2025-12-13 15:31:09.041,CKKS,16384,50,8,657220,13.162,82152.500,192,465
2025-12-13 15:31:09.260,CKKS,16384,50,8,657866,11.247,82233.250,192,241
2025-12-13 15:31:09.319,CKKS,16384,50,8,658202,9.408,82275.250,192,176
2025-12-13 15:31:09.326,CKKS,16384,50,8,658144,13.127,82268.000,192,127
2025-12-13 15:31:09.372,CKKS,16384,50,8,657575,9.063,82196.875,192,481
2025-12-13 15:31:09.410,CKKS,16384,50,8,657980,13.176,82247.500,192,370
2025-12-13 15:31:09.423,CKKS,16384,50,8,658091,12.918,82261.375,192,354
2025-12-13 15:31:09.475,CKKS,16384,50,8,658237,13.446,82279.625,192,386
2025-12-13 15:31:09.487,CKKS,16384,50,8,657646,29.625,82205.750,192,45
2025-12-13 15:31:09.488,CKKS,16384,50,8,658208,14.912,82276.000,192,338
2025-12-13 15:31:09.500,CKKS,16384,50,8,657365,22.023,82170.625,192,12
2025-12-13 15:31:09.515,CKKS,16384,50,8,657957,11.380,82244.625,192,225
2025-12-13 15:31:09.589,CKKS,16384,50,8,658147,10.950,82268.375,192,78
2025-12-13 15:31:09.624,CKKS,16384,50,8,656900,13.065,82112.500,192,322
2025-12-13 15:31:09.629,CKKS,16384,50,8,657993,9.568,82249.125,192,402
2025-12-13 15:31:09.671,CKKS,16384,50,8,657579,12.687,82197.375,192,497
2025-12-13 15:31:09.679,CKKS,16384,50,8,657389,9.418,82173.625,192,160
2025-12-13 15:31:09.726,CKKS,16384,50,8,657967,13.381,82245.875,192,418
2025-12-13 15:31:09.753,CKKS,16384,50,8,657825,13.183,82228.125,192,306
2025-12-13 15:31:09.765,CKKS,16384,50,8,657293,9.333,82161.625,192,111
2025-12-13 15:31:09.836,CKKS,16384,50,8,657293,12.902,82161.625,192,434
2025-12-13 15:31:09.848,CKKS,16384,50,8,658164,9.464,82270.500,192,209
2025-12-13 15:31:09.864,CKKS,16384,50,8,658091,9.440,82261.375,192,290
2025-12-13 15:31:09.981,CKKS,16384,50,8,658028,13.091,82253.500,192,450
2025-12-13 15:31:10.070,CKKS,16384,50,8,657403,13.235,82175.375,192,274
2025-12-13 15:31:10.150,CKKS,16384,50,8,657463,9.242,82182.875,192,144
2025-12-13 15:31:10.175,CKKS,16384,50,8,658025,8.925,82253.125,192,29
2025-12-13 15:31:10.214,CKKS,16384,50,8,657343,9.670,82167.875,192,193
2025-12-13 15:31:10.226,CKKS,16384,50,8,657377,13.044,82172.125,192,62
2025-12-13 15:31:10.280,CKKS,16384,50,8,657357,9.193,82169.625,192,258
2025-12-13 15:31:10.305,CKKS,16384,50,8,658107,8.897,82263.375,192,95
2025-12-13 15:31:10.394,CKKS,16384,50,8,657297,8.934,82162.125,192,466
2025-12-13 15:31:10.588,CKKS,16384,50,8,658017,13.207,82252.125,192,128
2025-12-13 15:31:10.625,CKKS,16384,50,8,658061,9.300,82257.625,192,177
2025-12-13 15:31:10.625,CKKS,16384,50,8,657991,13.095,82248.875,192,242
2025-12-13 15:31:10.641,CKKS,16384,50,8,657589,9.168,82198.625,192,482
2025-12-13 15:31:10.654,CKKS,16384,50,8,657598,11.684,82199.750,192,371
2025-12-13 15:31:10.672,CKKS,16384,50,8,657457,8.940,82182.125,192,355
2025-12-13 15:31:10.697,CKKS,16384,50,8,658250,8.904,82281.250,192,387
2025-12-13 15:31:10.720,CKKS,16384,50,8,658065,13.382,82258.125,192,46
2025-12-13 15:31:10.738,CKKS,16384,50,8,655714,8.897,81964.250,192,339
2025-12-13 15:31:10.744,CKKS,16384,50,8,657767,12.969,82220.875,192,13
2025-12-13 15:31:10.755,CKKS,16384,50,8,657911,12.416,82238.875,192,226
2025-12-13 15:31:10.764,CKKS,16384,50,8,657902,14.053,82237.750,192,79
2025-12-13 15:31:10.806,CKKS,16384,50,8,657299,9.122,82162.375,192,323
2025-12-13 15:31:10.833,CKKS,16384,50,8,658248,12.961,82281.000,192,403
2025-12-13 15:31:10.907,CKKS,16384,50,8,658219,9.320,82277.375,192,161
2025-12-13 15:31:10.948,CKKS,16384,50,8,657910,9.333,82238.750,192,307
2025-12-13 15:31:10.966,CKKS,16384,50,8,657459,9.143,82182.375,192,498
2025-12-13 15:31:11.003,CKKS,16384,50,8,658102,13.048,82262.750,192,419
2025-12-13 15:31:11.008,CKKS,16384,50,8,657316,15.345,82164.500,192,112
2025-12-13 15:31:11.068,CKKS,16384,50,8,657618,8.964,82202.250,192,210
